initial_branch,trial_id,stage_id,candidate_branch,from_bus,to_bus,loading_pu,outage_probability,random_u,trip_selected
3,1,1,1,1,2,1.75096132451151,1,0.947077509664361,1
3,1,1,2,1,39,1.14212753535458,0.739573909095623,0.167770970289712,1
3,1,1,4,2,25,2.25386481577784,1,0.21974637570249,1
3,1,1,8,4,5,1.45767714039096,1,0.501642818670789,1
3,1,1,16,8,9,1.46214183779157,1,0.206821647288256,1
3,1,1,17,9,39,1.72364807053113,1,0.207799682383354,1
3,1,1,24,14,15,1.0149033019809,0.167064858914029,0.155317707442154,1
3,1,1,40,25,26,1.80939110819665,1,0.620604819523615,1
3,1,1,42,26,27,1.35839773590059,1,0.461904997768522,1
3,2,1,1,1,2,1.75096132451151,1,0.721014733829682,1
3,2,1,4,2,25,2.25386481577784,1,0.0740985352997853,1
3,2,1,8,4,5,1.45767714039096,1,0.642268232375736,1
3,2,1,16,8,9,1.46214183779157,1,0.121225701973294,1
3,2,1,17,9,39,1.72364807053113,1,0.690681738196416,1
3,2,1,40,25,26,1.80939110819665,1,0.564400757951683,1
3,2,1,42,26,27,1.35839773590059,1,0.248839153232659,1
3,3,1,1,1,2,1.75096132451151,1,0.950256639944263,1
3,3,1,4,2,25,2.25386481577784,1,0.0781645729378129,1
3,3,1,8,4,5,1.45767714039096,1,0.25216201257059,1
3,3,1,16,8,9,1.46214183779157,1,0.890654623827998,1
3,3,1,17,9,39,1.72364807053113,1,0.425814306776971,1
3,3,1,24,14,15,1.0149033019809,0.167064858914029,0.138573490458062,1
3,3,1,26,16,17,0.934229510090398,0.0671476402901536,0.0139308013021382,1
3,3,1,40,25,26,1.80939110819665,1,0.87434772872168,1
3,3,1,42,26,27,1.35839773590059,1,0.288845560147053,1
3,4,1,1,1,2,1.75096132451151,1,0.245194865715626,1
3,4,1,4,2,25,2.25386481577784,1,0.194529045233652,1
3,4,1,8,4,5,1.45767714039096,1,0.855998056156526,1
3,4,1,16,8,9,1.46214183779157,1,0.868755212083348,1
3,4,1,17,9,39,1.72364807053113,1,0.837066708648664,1
3,4,1,24,14,15,1.0149033019809,0.167064858914029,0.143214943580778,1
3,4,1,40,25,26,1.80939110819665,1,0.395174504409164,1
3,4,1,42,26,27,1.35839773590059,1,0.401487556422289,1
3,5,1,1,1,2,1.75096132451151,1,0.0939592681432899,1
3,5,1,2,1,39,1.14212753535458,0.739573909095623,0.188924865241417,1
3,5,1,4,2,25,2.25386481577784,1,0.863442836831594,1
3,5,1,8,4,5,1.45767714039096,1,0.85963467471611,1
3,5,1,16,8,9,1.46214183779157,1,0.936648860264739,1
3,5,1,17,9,39,1.72364807053113,1,0.922009130708156,1
3,5,1,40,25,26,1.80939110819665,1,0.612859731602072,1
3,5,1,42,26,27,1.35839773590059,1,0.719200602045499,1
3,6,1,1,1,2,1.75096132451151,1,0.837231992568142,1
3,6,1,2,1,39,1.14212753535458,0.739573909095623,0.19321403092053,1
3,6,1,4,2,25,2.25386481577784,1,0.29311559755965,1
3,6,1,8,4,5,1.45767714039096,1,0.0055587641405469,1
3,6,1,16,8,9,1.46214183779157,1,0.590001683945841,1
3,6,1,17,9,39,1.72364807053113,1,0.459087511827551,1
3,6,1,23,13,14,1.06507203379832,0.39282415209246,0.00223626495582485,1
3,6,1,40,25,26,1.80939110819665,1,0.458529311960778,1
3,6,1,42,26,27,1.35839773590059,1,0.668619663362001,1
3,7,1,1,1,2,1.75096132451151,1,0.937543662790963,1
3,7,1,2,1,39,1.14212753535458,0.739573909095623,0.5360080282458,1
3,7,1,4,2,25,2.25386481577784,1,0.610286277890402,1
3,7,1,8,4,5,1.45767714039096,1,0.671391107264832,1
3,7,1,16,8,9,1.46214183779157,1,0.418461088409683,1
3,7,1,17,9,39,1.72364807053113,1,0.679849998559559,1
3,7,1,40,25,26,1.80939110819665,1,0.812072489449731,1
3,7,1,42,26,27,1.35839773590059,1,0.862293526507301,1
3,8,1,1,1,2,1.75096132451151,1,0.296666420003833,1
3,8,1,2,1,39,1.14212753535458,0.739573909095623,0.383537005782226,1
3,8,1,4,2,25,2.25386481577784,1,0.801310299674828,1
3,8,1,8,4,5,1.45767714039096,1,0.689919701618345,1
3,8,1,16,8,9,1.46214183779157,1,0.977581840749043,1
3,8,1,17,9,39,1.72364807053113,1,0.608170137457198,1
